X Y Z TIME
 0.60512697E+04  0.68595576E+06  0.88654583E+02  0.61329017E+06 
 0.61512697E+04  0.68594677E+06  0.88157761E+02  0.62470424E+06 
 0.62512697E+04  0.68593714E+06  0.87619493E+02  0.63705476E+06 
 0.63512697E+04  0.68592675E+06  0.87032302E+02  0.65050920E+06 
 0.64512697E+04  0.68591548E+06  0.86386495E+02  0.66528440E+06 
 0.65512697E+04  0.68590313E+06  0.85669191E+02  0.68166811E+06 
 0.66512697E+04  0.68588946E+06  0.84862753E+02  0.70005370E+06 
 0.67512697E+04  0.68587414E+06  0.83942118E+02  0.72099915E+06 
 0.68512697E+04  0.68585665E+06  0.82869955E+02  0.74533392E+06 
 0.69512697E+04  0.68583622E+06  0.81587095E+02  0.77436969E+06 
 0.70045328E+04  0.68572453E+06  0.81392076E+02  0.86597284E+06 
 0.70114511E+04  0.68562453E+06  0.82027933E+02  0.95162478E+06 
 0.70277022E+04  0.68552453E+06  0.82773044E+02  0.10520405E+07 
 0.70714379E+04  0.68542453E+06  0.83672965E+02  0.11733860E+07 
 0.71705933E+04  0.68534769E+06  0.84528999E+02  0.12888851E+07 
 0.72705933E+04  0.68531706E+06  0.84939465E+02  0.13442961E+07 
 0.73705933E+04  0.68529860E+06  0.85209847E+02  0.13808060E+07 
 0.74705933E+04  0.68528561E+06  0.85411691E+02  0.14080662E+07 
 0.75705933E+04  0.68527570E+06  0.85572782E+02  0.14298252E+07 
 0.76705934E+04  0.68526775E+06  0.85706832E+02  0.14479338E+07 
 0.77705934E+04  0.68526114E+06  0.85821623E+02  0.14634421E+07 
 0.78705934E+04  0.68525551E+06  0.85921998E+02  0.14770039E+07 
 0.79705934E+04  0.68525061E+06  0.86011175E+02  0.14890535E+07 
 0.80499550E+04  0.68516850E+06  0.76092488E+02  0.15815199E+07 
 0.80161938E+04  0.68506483E+06  0.61092488E+02  0.17184422E+07 
 0.80184820E+04  0.68492748E+06  0.46211174E+02  0.19028808E+07 
 0.80032339E+04  0.68482748E+06  0.46365760E+02  0.19412734E+07 
 0.79928364E+04  0.68472748E+06  0.46420408E+02  0.19786250E+07 
 0.79874563E+04  0.68462748E+06  0.46373531E+02  0.20163642E+07 
 0.79818771E+04  0.68452748E+06  0.46324119E+02  0.20561700E+07 
 0.79760793E+04  0.68442748E+06  0.46271880E+02  0.20982817E+07 
 0.79700406E+04  0.68432748E+06  0.46216469E+02  0.21429829E+07 
 0.79637346E+04  0.68422748E+06  0.46157474E+02  0.21906133E+07 
 0.79571300E+04  0.68412748E+06  0.46094393E+02  0.22415835E+07 
 0.79501891E+04  0.68402748E+06  0.46026615E+02  0.22963976E+07 
 0.79439941E+04  0.68393272E+06  0.80990734E+02  0.23361389E+07 
 0.44400387E+04  0.71770654E+06  0.10001000E+03  0.00000000E+00 
 0.45249874E+04  0.71771471E+06  0.10001000E+03  0.00000000E+00 
 0.48658827E+04  0.71968205E+06  0.10001000E+03  0.00000000E+00 
 0.49658827E+04  0.71968207E+06  0.10005091E+03  0.23709414E+04 
 0.50658827E+04  0.71968211E+06  0.10005528E+03  0.47418781E+04 
 0.51658827E+04  0.71968217E+06  0.10002568E+03  0.71128090E+04 
 0.52658827E+04  0.71968223E+06  0.99996058E+02  0.94837398E+04 
 0.53658827E+04  0.71970939E+06  0.99489778E+02  0.13697324E+06 
 0.54658827E+04  0.71973431E+06  0.98978028E+02  0.26447846E+06 
 0.55658827E+04  0.71975719E+06  0.98460747E+02  0.39199939E+06 
 0.56658827E+04  0.71977817E+06  0.97937876E+02  0.51953605E+06 
 0.57658827E+04  0.71979744E+06  0.97409352E+02  0.64708842E+06 
 0.58658827E+04  0.71981511E+06  0.96875114E+02  0.77465653E+06 
 0.59658827E+04  0.71983133E+06  0.96335099E+02  0.90224037E+06 
 0.60658827E+04  0.71984025E+06  0.95963956E+02  0.10139601E+07 
 0.61658827E+04  0.71984291E+06  0.95761366E+02  0.11116540E+07 
 0.62658827E+04  0.71984559E+06  0.95552219E+02  0.12119230E+07 
 0.63658827E+04  0.71984829E+06  0.95336119E+02  0.13149067E+07 
 0.64658827E+04  0.71985102E+06  0.95112633E+02  0.14207561E+07 
 0.65658827E+04  0.71985378E+06  0.94881292E+02  0.15296353E+07 
 0.66658827E+04  0.71985657E+06  0.94641579E+02  0.16417228E+07 
 0.67658827E+04  0.71985939E+06  0.94392927E+02  0.17572136E+07 
 0.68658827E+04  0.71986224E+06  0.94134711E+02  0.18763206E+07 
 0.69658827E+04  0.71986512E+06  0.93866243E+02  0.19992779E+07 
 0.70658827E+04  0.71986708E+06  0.93543343E+02  0.20829217E+07 
 0.71658827E+04  0.71986813E+06  0.93158425E+02  0.21260821E+07 
 0.72658827E+04  0.71986923E+06  0.92750333E+02  0.21720122E+07 
 0.73658827E+04  0.71987041E+06  0.92315986E+02  0.22210921E+07 
 0.74658827E+04  0.71987165E+06  0.91851639E+02  0.22737858E+07 
 0.75658827E+04  0.71987299E+06  0.91352672E+02  0.23306679E+07 
 0.76658827E+04  0.71987442E+06  0.90813293E+02  0.23924621E+07 
 0.77658827E+04  0.71987597E+06  0.90226101E+02  0.24600975E+07 
 0.78658827E+04  0.71987766E+06  0.89581425E+02  0.25347945E+07 
 0.79658827E+04  0.71987952E+06  0.88866282E+02  0.26182011E+07 
 0.80658827E+04  0.71988178E+06  0.86955211E+02  0.26934094E+07 
 0.81658827E+04  0.71988418E+06  0.84005513E+02  0.27505868E+07 
 0.82658827E+04  0.71988643E+06  0.81172313E+02  0.28053684E+07 
 0.83658827E+04  0.71988854E+06  0.78446507E+02  0.28579470E+07 
 0.84658827E+04  0.71989053E+06  0.75820026E+02  0.29084929E+07 
 0.85658827E+04  0.71989242E+06  0.73285686E+02  0.29571575E+07 
 0.86658827E+04  0.71989420E+06  0.70837062E+02  0.30040757E+07 
 0.87658827E+04  0.71989589E+06  0.68468384E+02  0.30493686E+07 
 0.88658827E+04  0.71989749E+06  0.66174450E+02  0.30931451E+07 
 0.89658827E+04  0.71989902E+06  0.63950556E+02  0.31355033E+07 
 0.47417159E+04  0.71946332E+06  0.10001000E+03  0.00000000E+00 
 0.48417159E+04  0.71946339E+06  0.10005091E+03  0.23709397E+04 
 0.49417159E+04  0.71946346E+06  0.10008844E+03  0.47418807E+04 
 0.50417159E+04  0.71946353E+06  0.10012286E+03  0.71128231E+04 
 0.51417159E+04  0.71946364E+06  0.10009328E+03  0.94837541E+04 
 0.52417159E+04  0.71946374E+06  0.10006369E+03  0.11854685E+05 
 0.53417159E+04  0.71946384E+06  0.10003409E+03  0.14225616E+05 
 0.54417159E+04  0.71946394E+06  0.10000447E+03  0.16596546E+05 
 0.55417159E+04  0.71948705E+06  0.99737098E+02  0.81542543E+05 
 0.56417159E+04  0.71953031E+06  0.99227879E+02  0.20907540E+06 
 0.57417159E+04  0.71957001E+06  0.98713155E+02  0.33662397E+06 
 0.58417159E+04  0.71960643E+06  0.98192868E+02  0.46418828E+06 
 0.59417159E+04  0.71963986E+06  0.97666954E+02  0.59176831E+06 
 0.60417159E+04  0.71967054E+06  0.97135354E+02  0.71936409E+06 
 0.61417159E+04  0.71967596E+06  0.96940786E+02  0.81645532E+06 
 0.62417159E+04  0.71968144E+06  0.96739960E+02  0.91608967E+06 
 0.63417159E+04  0.71968697E+06  0.96532501E+02  0.10184039E+07 
 0.64417159E+04  0.71969255E+06  0.96318000E+02  0.11235463E+07 
 0.65417159E+04  0.71969819E+06  0.96096011E+02  0.12316775E+07 
 0.66417159E+04  0.71970388E+06  0.95866044E+02  0.13429725E+07 
 0.67417159E+04  0.71970964E+06  0.95627565E+02  0.14576220E+07 
 0.68417159E+04  0.71971546E+06  0.95379983E+02  0.15758345E+07 
 0.69417159E+04  0.71972134E+06  0.95122647E+02  0.16978386E+07 
 0.70417159E+04  0.71972729E+06  0.94854835E+02  0.18238856E+07 
 0.71417159E+04  0.71972943E+06  0.94470699E+02  0.18664260E+07 
 0.72417159E+04  0.71973169E+06  0.94063788E+02  0.19116547E+07 
 0.73417159E+04  0.71973408E+06  0.93631125E+02  0.19599344E+07 
 0.74417159E+04  0.71973662E+06  0.93169101E+02  0.20117068E+07 
 0.75417159E+04  0.71973932E+06  0.92673279E+02  0.20675168E+07 
 0.76417159E+04  0.71974223E+06  0.92138120E+02  0.21280478E+07 
 0.77417159E+04  0.71974537E+06  0.91556581E+02  0.21941726E+07 
 0.78417159E+04  0.71974878E+06  0.90919512E+02  0.22670312E+07 
 0.79417159E+04  0.71975253E+06  0.90214716E+02  0.23481517E+07 
 0.80417159E+04  0.71975670E+06  0.89425408E+02  0.24396499E+07 
 0.81417159E+04  0.71976183E+06  0.86450516E+02  0.24974380E+07 
 0.82417159E+04  0.71976663E+06  0.83594321E+02  0.25527801E+07 
 0.83417160E+04  0.71977115E+06  0.80847454E+02  0.26058747E+07 
 0.84417160E+04  0.71977540E+06  0.78201624E+02  0.26568973E+07 
 0.85417160E+04  0.71977942E+06  0.75649458E+02  0.27060035E+07 
 0.86417160E+04  0.71978322E+06  0.73184365E+02  0.27533322E+07 
 0.87417160E+04  0.71978683E+06  0.70800436E+02  0.27990075E+07 
 0.88417160E+04  0.71979025E+06  0.68492348E+02  0.28431411E+07 
 0.89417160E+04  0.71979351E+06  0.66255287E+02  0.28858335E+07 
 0.90417160E+04  0.71979661E+06  0.64084891E+02  0.29271761E+07 
 0.49166339E+04  0.72043933E+06  0.10001000E+03  0.00000000E+00 
 0.49165919E+04  0.72053939E+06  0.10001000E+03  0.70433680E+06 
 0.49165463E+04  0.72064018E+06  0.95010000E+02  0.14774371E+07 
 0.49164961E+04  0.72074057E+06  0.95010000E+02  0.23198791E+07 
 0.49164401E+04  0.72084049E+06  0.10001000E+03  0.32454735E+07 
 0.49163781E+04  0.72094141E+06  0.95010000E+02  0.42947843E+07 
 0.42155320E+04  0.72081756E+06  0.10001000E+03  0.00000000E+00 
 0.42151721E+04  0.72091848E+06  0.95010000E+02  0.10216897E+07 
 0.42153592E+04  0.72102589E+06  0.10501000E+03  0.20732198E+07 
 0.43192497E+04  0.76195541E+06  0.10001000E+03  0.00000000E+00 
 0.42192833E+04  0.76192269E+06  0.95010000E+02  0.42436011E+06 
 0.41229755E+04  0.76188398E+06  0.95010000E+02  0.97658515E+06 
 0.40345277E+04  0.76183699E+06  0.10001000E+03  0.17416328E+07 
 0.41995547E+04  0.76151466E+06  0.10001000E+03  0.00000000E+00 
 0.40980908E+04  0.76152026E+06  0.95010000E+02  0.63675436E+06 
 0.39976574E+04  0.76152811E+06  0.95010000E+02  0.16987256E+07 
 0.48900187E+04  0.80053743E+06  0.10001000E+03  0.00000000E+00 
 0.49100907E+04  0.80041220E+06  0.10001000E+03  0.12994587E+06 
 0.49295004E+04  0.80028630E+06  0.10001000E+03  0.25989174E+06 
 0.49482698E+04  0.80015972E+06  0.10001000E+03  0.38983761E+06 
 0.49664198E+04  0.80003245E+06  0.10001000E+03  0.51978348E+06 
 0.44087667E+04  0.80087657E+06  0.10001000E+03  0.00000000E+00 
 0.44447172E+04  0.80075317E+06  0.10001000E+03  0.12994587E+06 
 0.44794816E+04  0.80062911E+06  0.10001000E+03  0.25989174E+06 
 0.45130989E+04  0.80050438E+06  0.10001000E+03  0.38983761E+06 
 0.45456071E+04  0.80037898E+06  0.10001000E+03  0.51978348E+06 
 0.45770427E+04  0.80025290E+06  0.10001000E+03  0.64972935E+06 
 0.46074411E+04  0.80012614E+06  0.10001000E+03  0.77967522E+06 
 0.46368365E+04  0.79999869E+06  0.10001000E+03  0.90962109E+06 
 0.42115190E+04  0.80180665E+06  0.10001000E+03  0.00000000E+00 
 0.42971148E+04  0.80171996E+06  0.97639127E+02  0.15558828E+06 
 0.43971148E+04  0.80164778E+06  0.98263336E+02  0.21165523E+06 
 0.44971148E+04  0.80157720E+06  0.98487208E+02  0.26979992E+06 
 0.45971148E+04  0.80150825E+06  0.98563473E+02  0.33018227E+06 
 0.46971148E+04  0.80144096E+06  0.98588013E+02  0.39298144E+06 
 0.47971148E+04  0.80137534E+06  0.98595423E+02  0.45839897E+06 
 0.48971148E+04  0.80131144E+06  0.98597507E+02  0.52666274E+06 
 0.49971148E+04  0.80124927E+06  0.98598047E+02  0.59803172E+06 
 0.48860311E+04  0.80163049E+06  0.10001000E+03  0.00000000E+00 
 0.49860311E+04  0.80156595E+06  0.98488730E+02  0.10597518E+06 
 0.41034339E+04  0.81763264E+06  0.10001000E+03  0.00000000E+00 
 0.42034339E+04  0.81762994E+06  0.10009082E+03  0.29647899E+04 
 0.43034339E+04  0.81762728E+06  0.10016094E+03  0.59295218E+04 
 0.44034339E+04  0.81762465E+06  0.10022178E+03  0.88941955E+04 
 0.45034339E+04  0.81762207E+06  0.10027456E+03  0.11858811E+05 
 0.46034339E+04  0.81761952E+06  0.10032035E+03  0.14823369E+05 
 0.47034339E+04  0.81761701E+06  0.10036008E+03  0.17787868E+05 
 0.48034339E+04  0.81761453E+06  0.10039455E+03  0.20752309E+05 
 0.49034339E+04  0.81761209E+06  0.10042446E+03  0.23716693E+05 
 0.50034339E+04  0.81760968E+06  0.10045041E+03  0.26681018E+05 
 0.51034339E+04  0.81753041E+06  0.10000088E+03  0.29085759E+05 
 0.52034339E+04  0.81744858E+06  0.97714453E+02  0.96677410E+05 
 0.53034339E+04  0.81736843E+06  0.92855798E+02  0.23146830E+06 
 0.54034339E+04  0.81730129E+06  0.86786579E+02  0.36908518E+06 
 0.55034339E+04  0.81724527E+06  0.79171117E+02  0.50964907E+06 
 0.56026408E+04  0.81719907E+06  0.69651366E+02  0.65214352E+06 
 0.57216805E+04  0.81715435E+06  0.54651366E+02  0.82750170E+06 
 0.58387710E+04  0.81711964E+06  0.34651365E+02  0.10048974E+07 
 0.59473917E+04  0.81709402E+06  0.96513651E+01  0.11740135E+07 
 0.60500383E+04  0.81708751E+06  0.29778980E+01  0.13123232E+07 
 0.61500383E+04  0.81709556E+06 -0.48131377E+00  0.14229792E+07 
 0.62500383E+04  0.81710366E+06 -0.48295257E+00  0.15353425E+07 
 0.63500383E+04  0.81711181E+06 -0.48446534E+00  0.16494666E+07 
 0.64500383E+04  0.81712001E+06 -0.48583768E+00  0.17654075E+07 
 0.65500384E+04  0.81712827E+06 -0.48705371E+00  0.18832240E+07 
 0.66500384E+04  0.81713659E+06 -0.48809589E+00  0.20029779E+07 
 0.67500384E+04  0.81714496E+06 -0.48894487E+00  0.21247338E+07 
 0.68500384E+04  0.81715339E+06 -0.48957926E+00  0.22485598E+07 
 0.69500384E+04  0.81716188E+06 -0.48997540E+00  0.23745277E+07 
 0.70500384E+04  0.81719046E+06  0.12269784E+01  0.24913203E+07 
 0.71500384E+04  0.81723710E+06  0.61239024E+00  0.25975353E+07 
 0.72500384E+04  0.81728120E+06 -0.75222624E-02  0.27040864E+07 
 0.73500384E+04  0.81732289E+06 -0.72000187E-02  0.28109757E+07 
 0.74500384E+04  0.81736229E+06 -0.68738051E-02  0.29182054E+07 
 0.75500384E+04  0.81739953E+06 -0.65435669E-02  0.30257776E+07 
 0.76500384E+04  0.81743471E+06 -0.62092483E-02  0.31336947E+07 
 0.77500384E+04  0.81746795E+06 -0.58707926E-02  0.32419587E+07 
 0.78500384E+04  0.81749934E+06 -0.55281421E-02  0.33505719E+07 
 0.79500384E+04  0.81752898E+06 -0.51812385E-02  0.34595367E+07 
 0.80319090E+04  0.81758828E+06  0.29774521E+02  0.56504647E+07 
 0.80182912E+04  0.81768156E+06  0.74429465E+02  0.12561260E+08 
 0.79682912E+04  0.81777845E+06  0.84264643E+02  0.18843726E+08 
 0.79682912E+04  0.81788286E+06  0.86540202E+02  0.25180838E+08 
 0.79682912E+04  0.81798491E+06  0.87072622E+02  0.31517950E+08 
 0.79719386E+04  0.81811007E+06  0.84076591E+02  0.33239013E+08 
 0.79752710E+04  0.81821007E+06  0.80737325E+02  0.33379401E+08 
 0.79783081E+04  0.81831007E+06  0.77067156E+02  0.33523586E+08 
 0.79810687E+04  0.81841007E+06  0.73023003E+02  0.33671780E+08 
 0.79835712E+04  0.81851007E+06  0.68554760E+02  0.33824212E+08 
 0.79858330E+04  0.81861007E+06  0.63603904E+02  0.33981131E+08 
 0.79878708E+04  0.81871007E+06  0.58101775E+02  0.34142811E+08 
 0.79897008E+04  0.81881007E+06  0.51967445E+02  0.34309548E+08 
 0.79913383E+04  0.81891007E+06  0.45105050E+02  0.34481669E+08 
 0.79927980E+04  0.81901007E+06  0.37400424E+02  0.34659535E+08 
 0.47733520E+04  0.81782470E+06  0.10001000E+03  0.00000000E+00 
 0.48733520E+04  0.81781925E+06  0.10009081E+03  0.29644007E+04 
 0.49733520E+04  0.81781388E+06  0.10016092E+03  0.59287433E+04 
 0.50692040E+04  0.81776122E+06  0.99986585E+02  0.85123998E+04 
 0.51438440E+04  0.81766122E+06  0.96871767E+02  0.10629617E+06 
 0.52289169E+04  0.81756122E+06  0.92668518E+02  0.21949318E+06 
 0.53264410E+04  0.81746283E+06  0.86812780E+02  0.35162063E+06 
 0.54264410E+04  0.81737810E+06  0.79333162E+02  0.48990453E+06 
 0.55264410E+04  0.81730747E+06  0.69938051E+02  0.63116440E+06 
 0.56481349E+04  0.81723806E+06  0.54938050E+02  0.80745300E+06 
 0.57410541E+04  0.81719522E+06  0.39938050E+02  0.94547132E+06 
 0.58379297E+04  0.81715822E+06  0.19938050E+02  0.10926400E+07 
 0.59320087E+04  0.81712855E+06 -0.49380497E+01  0.12388835E+07 
 0.60508466E+04  0.81711401E+06  0.32685271E+01  0.14027256E+07 
 0.61508466E+04  0.81712182E+06 -0.18254508E+00  0.15133952E+07 
 0.62508466E+04  0.81712969E+06 -0.17523811E+00  0.16257726E+07 
 0.63508466E+04  0.81713760E+06 -0.16739176E+00  0.17399111E+07 
 0.64508466E+04  0.81714556E+06 -0.15896558E+00  0.18558669E+07 
 0.65508466E+04  0.81715358E+06 -0.14991556E+00  0.19736988E+07 
 0.66508466E+04  0.81716165E+06 -0.14019373E+00  0.20934686E+07 
 0.67508466E+04  0.81716978E+06 -0.12974779E+00  0.22152409E+07 
 0.68508466E+04  0.81717797E+06 -0.11852061E+00  0.23390840E+07 
 0.69508466E+04  0.81718621E+06 -0.10644971E+00  0.24650695E+07 
 0.70508466E+04  0.81721397E+06  0.16183202E+01  0.25818725E+07 
 0.71508466E+04  0.81725926E+06  0.10058598E+01  0.26880902E+07 
 0.72508466E+04  0.81730208E+06  0.38809336E+00  0.27946440E+07 
 0.73508466E+04  0.81734257E+06 -0.23504205E+00  0.29015360E+07 
 0.74508466E+04  0.81738083E+06 -0.23597571E+00  0.30087685E+07 
 0.75508466E+04  0.81741699E+06 -0.23691637E+00  0.31163435E+07 
 0.76508466E+04  0.81745115E+06 -0.23786410E+00  0.32242634E+07 
 0.77508466E+04  0.81748343E+06 -0.23881898E+00  0.33325302E+07 
 0.78508466E+04  0.81751391E+06 -0.23978108E+00  0.34411463E+07 
 0.79508466E+04  0.81754269E+06 -0.24075049E+00  0.35501139E+07 
 0.80369387E+04  0.81760117E+06  0.29536917E+02  0.57344919E+07 
 0.79525945E+04  0.81769051E+06  0.72978933E+02  0.12258092E+08 
 0.80025945E+04  0.81778038E+06  0.81385850E+02  0.16672019E+08 
 0.79525945E+04  0.81787110E+06  0.85329001E+02  0.22066534E+08 
 0.80025945E+04  0.81796348E+06  0.86475712E+02  0.27570288E+08 
 0.79553371E+04  0.81806406E+06  0.85334812E+02  0.30853172E+08 
 0.79604671E+04  0.81816406E+06  0.82122767E+02  0.30991879E+08 
 0.79651479E+04  0.81826406E+06  0.78596404E+02  0.31134292E+08 
 0.79694079E+04  0.81836406E+06  0.74715329E+02  0.31280614E+08 
 0.79732745E+04  0.81846406E+06  0.70432644E+02  0.31431066E+08 
 0.79767740E+04  0.81856406E+06  0.65693682E+02  0.31585889E+08 
 0.79799316E+04  0.81866406E+06  0.60434441E+02  0.31745343E+08 
 0.79827715E+04  0.81876406E+06  0.54579647E+02  0.31909715E+08 
 0.79853169E+04  0.81886406E+06  0.48040342E+02  0.32079317E+08 
 0.79875901E+04  0.81896406E+06  0.40710846E+02  0.32254493E+08 
 0.48815041E+04  0.81800088E+06  0.10001000E+03  0.00000000E+00 
 0.49815041E+04  0.81802016E+06  0.10062069E+03  0.10257838E+06 
 0.50815041E+04  0.81803037E+06  0.98038486E+02  0.54197571E+07 
 0.51815041E+04  0.81804633E+06  0.90824541E+02  0.57757777E+08 
 0.52808390E+04  0.81806325E+06  0.81424831E+02  0.11431277E+09 
 0.53939930E+04  0.81808415E+06  0.66424831E+02  0.18580752E+09 
 0.54968227E+04  0.81810497E+06  0.46424831E+02  0.25890980E+09 
 0.55990726E+04  0.81812778E+06  0.16424830E+02  0.34127730E+09 
 0.57021571E+04  0.81815344E+06 -0.14248298E+01  0.43689012E+09 
 0.58065475E+04  0.81818292E+06 -0.35751702E+01  0.55085156E+09 
 0.59083903E+04  0.81821634E+06 -0.14248298E+01  0.68571842E+09 
 0.60020811E+04  0.81825295E+06 -0.35751702E+01  0.84115124E+09 
 0.60026604E+04  0.81835295E+06 -0.28952226E+01  0.84156219E+09 
 0.60032994E+04  0.81845295E+06 -0.31453234E+01  0.84201535E+09 
 0.60040118E+04  0.81855295E+06 -0.34510233E+01  0.84252037E+09 
 0.60048166E+04  0.81865295E+06 -0.38339955E+01  0.84309069E+09 
 0.60061624E+04  0.81879346E+06 -0.10581126E+01  0.84404395E+09 
 0.60075089E+04  0.81890575E+06 -0.39418875E+01  0.84499705E+09 
 0.60093125E+04  0.81902161E+06 -0.39418875E+01  0.84627278E+09 
 0.60153344E+04  0.81912161E+06  0.36686025E+01  0.84636076E+09 
 0.60217693E+04  0.81922161E+06  0.33725426E+01  0.84645604E+09 
 0.60286852E+04  0.81932161E+06  0.30495728E+01  0.84655995E+09 
 0.60361694E+04  0.81942161E+06  0.26943197E+01  0.84667421E+09 
 0.60443366E+04  0.81952161E+06  0.22996220E+01  0.84680111E+09 
 0.60533415E+04  0.81962161E+06  0.18556376E+01  0.84694381E+09 
 0.60634007E+04  0.81972161E+06  0.13483141E+01  0.84710679E+09 
 0.60748322E+04  0.81982161E+06  0.75658362E+00  0.84729680E+09 
 0.60881319E+04  0.81992161E+06  0.46751479E-01  0.84752459E+09 
 0.61041432E+04  0.82002161E+06 -0.10133409E+00  0.84780900E+09 
 0.61025784E+04  0.82012161E+06 -0.20442372E+00  0.84788706E+09 
 0.61009929E+04  0.82022161E+06 -0.29879511E+00  0.84796578E+09 
 0.60993863E+04  0.82032161E+06 -0.38522208E+00  0.84804518E+09 
 0.60977582E+04  0.82042161E+06 -0.46441785E+00  0.84812527E+09 
 0.60961081E+04  0.82052161E+06 -0.53703930E+00  0.84820606E+09 
 0.60944355E+04  0.82062161E+06 -0.60369107E+00  0.84828756E+09 
 0.60927398E+04  0.82072161E+06 -0.66492934E+00  0.84836980E+09 
 0.60910205E+04  0.82082161E+06 -0.72126540E+00  0.84845277E+09 
 0.60892772E+04  0.82092161E+06 -0.77316897E+00  0.84853650E+09 
 0.60875091E+04  0.82102161E+06 -0.82107134E+00  0.84862099E+09 
 0.60872121E+04  0.82112161E+06  0.11941169E+01  0.84872136E+09 
 0.60869225E+04  0.82122161E+06  0.15595154E+01  0.84881875E+09 
 0.60866400E+04  0.82132161E+06  0.19176394E+01  0.84891334E+09 
 0.60863642E+04  0.82142161E+06  0.22688335E+01  0.84900529E+09 
 0.60860947E+04  0.82152161E+06  0.26134169E+01  0.84909474E+09 
 0.60858313E+04  0.82162161E+06  0.29516862E+01  0.84918182E+09 
 0.60855736E+04  0.82172161E+06  0.32839173E+01  0.84926666E+09 
 0.60853214E+04  0.82182161E+06  0.36103673E+01  0.84934936E+09 
 0.60850745E+04  0.82192161E+06  0.39312763E+01  0.84943004E+09 
 0.60848326E+04  0.82202161E+06  0.42468692E+01  0.84950878E+09 
 0.60906445E+04  0.82212161E+06  0.48533655E+01  0.84966892E+09 
 0.60961100E+04  0.82222161E+06  0.54332174E+01  0.84981998E+09 
 0.61012670E+04  0.82232161E+06  0.59889665E+01  0.84996294E+09 
 0.61061479E+04  0.82242161E+06  0.65227947E+01  0.85009862E+09 
 0.61107799E+04  0.82252161E+06  0.70365899E+01  0.85022773E+09 
 0.61151869E+04  0.82262161E+06  0.75319973E+01  0.85035088E+09 
 0.61193890E+04  0.82272161E+06  0.80104601E+01  0.85046858E+09 
 0.61234042E+04  0.82282161E+06  0.84732519E+01  0.85058131E+09 
 0.61272479E+04  0.82292161E+06  0.89215026E+01  0.85068946E+09 
 0.61309340E+04  0.82302161E+06  0.93562197E+01  0.85079340E+09 
 0.61434118E+04  0.82307331E+06  0.94356221E+02  0.85097402E+09 
 0.48608598E+04  0.81813919E+06  0.10001000E+03  0.00000000E+00 
 0.49608598E+04  0.81818910E+06  0.10061735E+03  0.10495861E+06 
 0.50608598E+04  0.81821512E+06  0.98061242E+02  0.53772477E+07 
 0.51608598E+04  0.81822752E+06  0.90975567E+02  0.56856028E+08 
 0.52608598E+04  0.81824075E+06  0.81718140E+02  0.11278241E+09 
 0.53767151E+04  0.81825736E+06  0.66718140E+02  0.18464792E+09 
 0.54818128E+04  0.81827388E+06  0.46718140E+02  0.25804071E+09 
 0.55861680E+04  0.81829197E+06  0.16718139E+02  0.34065430E+09 
 0.56911180E+04  0.81831226E+06 -0.17181391E+01  0.43634556E+09 
 0.57973196E+04  0.81833557E+06 -0.32818610E+01  0.55032655E+09 
 0.59008908E+04  0.81836198E+06 -0.17181391E+01  0.68516600E+09 
 0.60018099E+04  0.81839280E+06 -0.17181391E+01  0.85104630E+09 
 0.60024759E+04  0.81849280E+06 -0.19115985E+01  0.85151879E+09 
 0.60032221E+04  0.81859280E+06 -0.21536046E+01  0.85204796E+09 
 0.60040703E+04  0.81869280E+06 -0.24649949E+01  0.85264928E+09 
 0.60054203E+04  0.81882574E+06 -0.25350052E+01  0.85360586E+09 
 0.60067715E+04  0.81893192E+06 -0.24649949E+01  0.85456261E+09 
 0.60110830E+04  0.81906670E+06  0.24013036E+01  0.85556218E+09 
 0.60172958E+04  0.81916670E+06  0.21178169E+01  0.85565330E+09 
 0.60239512E+04  0.81926670E+06  0.18097851E+01  0.85575229E+09 
 0.60311253E+04  0.81936670E+06  0.14725616E+01  0.85586063E+09 
 0.60389166E+04  0.81946670E+06  0.11000428E+01  0.85598026E+09 
 0.60474560E+04  0.81956670E+06  0.68398673E+00  0.85611383E+09 
 0.60569231E+04  0.81966670E+06  0.21288214E+00  0.85626501E+09 
 0.60675744E+04  0.81976670E+06 -0.23348934E+00  0.85643916E+09 
 0.60797957E+04  0.81986670E+06 -0.26211914E+00  0.85664452E+09 
 0.60942105E+04  0.81996670E+06 -0.30457488E+00  0.85689477E+09 
 0.61017730E+04  0.82006670E+06 -0.18510927E+01  0.85708276E+09 
 0.61001912E+04  0.82016670E+06 -0.17762939E+01  0.85716111E+09 
 0.60985885E+04  0.82026670E+06 -0.17095896E+01  0.85724014E+09 
 0.60969644E+04  0.82036670E+06 -0.16502935E+01  0.85731985E+09 
 0.60953184E+04  0.82046670E+06 -0.15977741E+01  0.85740025E+09 
 0.60936501E+04  0.82056670E+06 -0.15514509E+01  0.85748137E+09 
 0.60919589E+04  0.82066670E+06 -0.15107910E+01  0.85756320E+09 
 0.60902443E+04  0.82076670E+06 -0.14753052E+01  0.85764576E+09 
 0.60885058E+04  0.82086670E+06 -0.14445451E+01  0.85772907E+09 
 0.60867428E+04  0.82096670E+06 -0.14181000E+01  0.85781314E+09 
 0.60856984E+04  0.82106670E+06  0.10276235E+01  0.85790611E+09 
 0.60853970E+04  0.82116670E+06  0.13975213E+01  0.85800511E+09 
 0.60851031E+04  0.82126670E+06  0.17599367E+01  0.85810122E+09 
